,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440
1,0,1.25,3.63,5.34,9.13,2.37,3.06,8.21,6.12,6.66,2.95,2.17,28.93,18.7,9.06,28.23,31.54,45.77,46.09,66.9,60.38,13.25,19.05,30.39,41.02,46.18,53.35,18.27,28.49,35.12,40.3,52.46,65.28,64.86,66.96,64.42,63.67,66.29,67.44,59.61,50.9,38.33,35.19,52.95,211.2,209.21,194.74,182.89,222.42,234.25,228.39,243.06,232.02,189.58,205.51,214.58,190.12,197.72,119.78,119.48,118.99,116.57,118.81,120.32,121.41,121.08,120.68,126.54,122.42,116.9,124.44,122.12,134.17,129.02,128.4,128.89,129.96,127.55,133.57,131.41,134.75,130.59,128.42,130,119.75,116.23,112.53,110.79,145.54,137.76,136.66,139.73,137.59,141.66,136.37,141.29,152.13,148.84,144.77,153.88,151.83,149.53,143.16,138.81,128.35,127.03,117.29,118.22,119.16,120.51,122.83,127.78,124.86,122.3,123.16,128.97,122.02,125.61,122.73,120.42,116.44,115.77,120.17,113.86,111.59,107.87,110.9,115.71,123.7,131.8,124.19,137.1,121.79,143.95,144.57,145.17,143.85,144.84,147.46,146.1,148.22,148.88,147.6,145.8,142.15,143.6,147.77,143,144.52,141.4,140.23,144.4,148.78,147.99,149.81,148.98,148.38,150.76,148.11,149.69,150.19,150.08,147.91,147.83,135.87,143.09,132.79,138.49,131.65,132.63,138.86,143.87,146.8,146.62,150.41,152.58,150.88,153.78,153.51,148.27,149.04,143.97,152.35,298.79,300.74,264.75,269.61,283.67,271.99,284.66,300.07,327.26,105.21,104.9,106.23,119.39,113.31,116.24,115.25,111.48,114.59,116.54,125.83,89.05,95.39,122.51,117.46,119.8,123.76,129.07,136.91,140.13,174.03,180.01,147.41,140.21,146.09,162.73,178,156.54,67.6,70.21,58.97,78.67,182.1,186.48,190.81,198.37,202.77,207.01,209.88,216.75,206.56,195.5,222.66,176.93,171.07,172.58,234.71,223.06,122.99,167.98,172.49,164.76,166.95,174.67,185.66,181.26,179.27,177.18,178.14,175.12,175.47,172.93,166.68,164.48,168.56,168.42,180.76,188.21,174.9,175.29,176.38,179.15,169.19,166.66,202.77,239.24,180.21,176.96,176,207.46,198.88,192.85,189.46,185.36,179.52,171.02,159.95,153.93,196.34,206.86,202.04,213.7,261.25,277.31,274.56,92.74,94.95,105.47,106.68,95.58,88.84,88.68,87.66,87.32,87.34,107.17,113.47,98.91,84.37,79.6,78.17,141.36,143.79,147.72,145.65,140.83,138.19,136.25,146.28,151.34,157.88,145.09,148.68,153.11,154.52,154.4,151.61,157.2,159.06,157.53,157.63,159.63,158.12,159.65,162.86,163.07,164.95,168.27,170.72,177.93,176.03,172.06,212.9,205.46,199.04,200.38,175.53,177.81,174.2,183.31,241.5,210.37,194.28,193.09,172.38,157.73,177.43,164.78,146.54,172.39,184.84,227.62,258.28,250.53,250.8,243.23,242.38,262.01,255.48,254.12,253.33,214.98,208.7,210.12,198.67,195.49,230.91,225.52,208.27,214.31,214.87,200.93,197.38,209.45,212.39,207.76,231.21,242.25,224.33,185.13,83.21,83.74,98.84,103.55,107.68,111.35,103.59,83.78,89.94,72.48,67.07,63.53,68.09,74.32,101.67,96.24,121.88,103.28,123.98,103.23,97.58,87.21,85.59,81.18,77.22,76.98,135.6,136.05,139.43,148.17,140.9,154.21,191.23,180.68,176.73,179.95,184.23,187.24,184.42,207.96,224.37,170.63,177.3,156.2,150.33,158.65,157.56,169.14,161.91,163.43,172.17,175.59,162.5,175,172.34,162.12,174.67,184.47
2,1.53,0,4.55,9.08,10.05,3.66,3.79,8.15,4.49,5.8,2.41,1.73,29.85,20.17,10.53,29.7,33.01,47.24,47.55,66.84,60.32,14.17,18.19,29.53,40.16,45.32,46.55,18.21,28.43,34.27,40.24,52.4,65.22,65.78,67.88,65.34,64.59,67.21,68.36,60.53,51.82,39.25,36.11,53.87,212.12,210.13,195.66,183.81,223.33,235.17,229.3,243.97,232.93,190.5,206.43,215.5,191.04,198.64,120.69,120.4,119.91,117.48,119.73,121.24,122.32,122,121.59,127.45,123.33,117.82,125.35,123.04,135.09,129.94,129.32,129.8,130.88,128.47,134.48,132.33,135.67,131.51,129.34,130.92,120.67,117.15,113.44,111.71,146.45,138.68,137.58,140.65,138.51,142.57,137.29,142.21,153.05,149.76,145.69,154.79,152.75,150.45,144.07,139.73,129.27,127.95,118.2,119.14,120.08,121.42,123.75,128.69,125.77,123.22,124.08,129.88,122.94,126.52,123.65,121.34,117.36,116.68,121.08,114.78,112.5,108.79,111.82,116.63,124.62,132.72,125.1,138.02,122.71,144.87,145.49,146.09,144.76,145.76,148.38,147.02,149.14,149.8,148.52,146.72,143.07,144.51,148.69,143.91,145.44,142.32,141.15,145.32,149.7,148.91,150.73,149.89,149.3,151.68,149.03,150.61,151.11,150.99,148.83,148.75,136.79,144.01,133.7,139.41,132.56,133.54,139.77,144.79,147.71,147.53,151.33,153.5,151.8,154.7,154.43,149.18,149.96,144.88,153.27,298.73,300.67,264.69,269.55,283.61,271.93,284.6,300.01,327.2,105.15,104.84,106.17,119.33,113.25,116.18,115.19,111.42,114.53,116.48,125.77,88.99,99.17,122.45,117.4,119.74,123.69,129.01,136.85,140.07,173.97,179.95,147.34,140.15,146.03,162.67,177.94,156.48,67.54,70.15,58.91,78.61,182.04,186.42,190.75,198.31,202.71,206.95,209.82,216.69,206.5,195.44,222.6,176.87,171,172.52,234.65,223,122.93,168.9,173.41,165.68,167.87,175.58,186.57,182.18,180.19,178.1,179.05,176.03,176.39,173.85,167.6,165.39,169.48,169.34,181.68,189.13,175.82,176.21,177.3,180.07,170.11,167.57,203.69,240.15,181.12,177.88,176.92,207.4,198.82,192.79,189.4,185.3,179.45,170.96,159.89,153.87,196.28,206.8,201.97,213.64,261.19,277.25,274.5,93.66,95.87,106.38,107.59,96.5,89.75,89.6,88.57,88.24,88.25,108.09,114.38,99.83,85.29,80.52,79.09,142.28,144.71,148.64,146.57,141.74,139.11,137.17,147.2,152.25,158.8,146.01,149.6,154.03,155.44,155.32,152.53,158.12,159.97,158.44,158.54,160.54,159.04,160.57,163.78,163.99,165.86,169.19,171.64,178.85,176.95,172.98,213.82,206.37,199.95,201.29,176.45,178.73,175.12,184.23,242.42,211.29,195.19,194.01,173.3,158.65,178.35,165.7,147.46,173.31,185.75,228.54,259.2,251.45,251.71,244.15,243.3,262.93,256.4,255.04,254.25,215.9,210.17,211.59,200.13,196.96,232.37,226.99,209.74,215.78,216.34,202.4,198.85,210.92,213.85,209.23,232.67,243.17,225.25,186.59,84.13,84.66,99.76,104.47,108.6,112.26,104.51,84.7,90.85,73.39,67.98,64.44,69,75.24,102.59,97.15,122.8,104.2,124.9,104.69,99.04,88.68,89.37,82.64,78.69,78.77,137.07,137.52,139.36,149.63,142.36,154.15,192.7,182.14,178.19,181.42,185.69,188.7,185.88,207.9,224.31,171.55,178.22,157.11,151.25,159.57,158.48,170.06,162.83,164.35,173.09,176.51,163.41,175.92,173.26,163.03,175.58,185.39
3,3.82,4.39,0,8.83,9.8,5.14,5.83,10.99,8.89,10,6.25,5.47,26.05,22.88,13.24,32.41,35.72,49.95,50.26,73.32,66.8,10.37,22.4,33.74,44.37,54.26,59.76,24.68,34.9,43.21,46.71,58.87,71.7,61.98,64.08,61.54,60.79,63.42,64.57,56.73,48.02,35.46,32.31,50.08,208.32,206.33,191.87,180.02,219.54,231.37,225.51,240.18,229.14,186.71,202.63,211.71,187.25,194.84,116.9,116.6,116.11,113.69,115.93,117.45,118.53,118.2,117.8,123.66,119.54,114.02,121.56,119.25,131.3,126.15,125.52,126.01,127.08,124.67,130.69,128.54,131.87,127.71,125.54,127.12,116.87,113.35,109.65,107.91,142.66,134.89,133.78,136.85,134.71,138.78,133.5,138.42,149.26,145.96,141.9,151,148.96,146.66,140.28,135.94,125.47,124.15,114.41,115.35,116.28,117.63,119.96,124.9,121.98,119.42,120.28,126.09,119.14,122.73,119.85,117.55,113.56,112.89,117.29,110.99,108.71,105,108.02,112.84,120.82,128.93,121.31,134.22,118.91,141.08,141.69,142.3,140.97,141.96,144.58,143.23,145.35,146,144.72,142.92,139.27,140.72,144.89,140.12,141.64,138.53,137.35,141.52,145.9,145.12,146.93,146.1,145.51,147.88,145.23,146.81,147.32,147.2,145.03,144.95,133,140.22,129.91,135.61,128.77,129.75,135.98,141,143.92,143.74,147.53,149.7,148.01,150.91,150.63,145.39,146.16,141.09,149.47,305.21,307.15,271.16,276.02,290.09,278.4,291.07,306.48,333.67,111.62,111.31,112.64,125.8,119.72,122.65,121.66,117.9,121,122.95,132.24,95.47,99.56,128.93,123.87,126.21,130.17,135.48,143.32,146.54,180.45,186.43,153.82,146.63,152.5,169.15,184.41,162.95,74.01,76.63,65.39,85.08,188.51,192.89,197.22,204.78,209.18,213.42,216.29,223.16,212.97,201.91,229.08,183.34,177.48,178.99,241.13,229.47,129.4,165.11,169.61,161.88,164.07,171.79,182.78,178.38,176.39,174.3,175.26,172.24,172.59,170.06,163.8,161.6,165.69,165.55,177.89,185.34,172.02,172.41,173.51,176.27,166.31,163.78,199.89,236.36,177.33,174.09,173.13,213.87,205.29,199.26,195.88,191.77,185.93,177.43,166.36,160.34,202.75,213.27,208.45,220.11,267.67,283.73,280.97,89.87,92.08,102.59,103.8,92.71,85.96,85.81,84.78,84.44,84.46,104.3,110.59,96.03,81.5,76.72,75.3,138.48,140.91,144.84,142.78,137.95,135.32,133.37,143.41,148.46,155,142.21,145.81,150.23,151.65,151.53,148.73,154.33,156.18,154.65,154.75,156.75,155.25,156.78,159.98,160.19,162.07,165.4,167.84,175.05,173.16,169.18,210.02,202.58,196.16,197.5,172.65,174.94,171.32,180.43,238.62,207.5,191.4,190.21,169.5,154.85,174.56,161.9,143.66,169.51,181.96,224.75,255.41,247.65,247.92,240.36,239.51,259.13,252.61,251.25,250.45,212.1,212.88,214.29,202.84,199.67,235.08,229.7,212.45,218.49,219.04,205.11,201.56,213.63,216.56,211.94,235.38,239.37,221.45,189.3,80.33,80.87,95.96,100.67,104.81,108.47,100.72,80.9,87.06,69.6,64.19,60.65,65.21,71.44,98.8,93.36,119,100.4,121.1,107.4,101.75,91.39,89.77,85.35,81.4,81.16,139.78,140.23,145.84,152.34,145.07,160.62,195.41,184.85,180.9,184.13,188.4,191.41,188.59,214.37,230.78,167.75,174.43,153.32,147.45,155.77,154.68,166.27,159.04,160.55,169.29,172.72,159.62,172.12,169.46,159.24,171.79,181.59
4,5.34,8.69,8.9,0,2.73,5.5,8.36,10.94,12.86,18,8.35,7.19,27.69,14.92,5.27,24.44,27.75,40.59,42.3,67.67,61.15,11.73,27.91,39.25,49.88,48.61,54.11,19.04,29.25,37.56,41.06,53.22,66.05,63.62,65.72,63.18,62.43,65.05,66.2,58.37,49.66,37.09,33.95,51.71,209.96,207.97,193.5,181.65,221.17,233.01,227.14,241.81,230.77,188.34,204.27,213.34,188.88,196.48,118.53,118.24,117.75,115.32,117.57,119.08,120.17,119.84,119.43,125.29,121.17,115.66,123.19,120.88,132.93,127.78,127.16,127.64,128.72,126.31,132.32,130.17,133.51,129.35,127.18,128.76,118.51,114.99,111.29,109.55,144.29,136.52,135.42,138.49,136.35,140.41,135.13,140.05,150.89,147.6,143.53,152.63,150.59,148.29,141.92,137.57,127.11,125.79,116.05,116.98,117.92,119.26,121.59,126.53,123.62,121.06,121.92,127.72,120.78,124.36,121.49,119.18,115.2,114.52,118.92,112.62,110.34,106.63,109.66,114.47,122.46,130.56,122.94,135.86,120.55,142.71,143.33,143.93,142.6,143.6,146.22,144.86,146.98,147.64,146.36,144.56,140.91,142.35,146.53,141.75,143.28,140.16,138.99,143.16,147.54,146.75,148.57,147.74,147.14,149.52,146.87,148.45,148.95,148.83,146.67,146.59,134.63,141.85,131.55,137.25,130.4,131.38,137.61,142.63,145.55,145.37,149.17,151.34,149.64,152.54,152.27,147.02,147.8,142.72,151.11,298.88,300.82,264.83,269.7,283.76,272.08,284.75,300.16,327.34,106.44,104.64,107.46,120.62,114.55,117.47,116.48,112.72,115.82,117.77,127.06,89.82,91.6,123.75,118.7,121.03,124.99,130.3,138.14,141.37,175.27,181.25,148.64,141.45,147.32,163.97,179.24,157.77,68.36,70.98,59.74,79.43,182.19,186.57,190.9,198.45,202.86,207.1,209.97,216.84,206.65,195.59,222.75,178.16,172.3,173.81,234.8,223.15,123.08,166.74,171.25,163.52,165.71,173.42,184.41,180.02,178.03,175.94,176.89,173.87,174.23,171.69,165.44,163.23,167.32,167.18,179.52,186.97,173.66,174.05,175.14,177.91,167.95,165.42,201.53,237.99,178.96,175.72,174.76,208.7,200.11,194.08,190.7,186.59,180.75,172.25,161.18,155.17,197.57,208.09,203.27,214.93,262.49,278.55,275.8,91.5,93.71,104.23,105.43,94.34,87.59,87.44,86.41,86.08,86.09,105.93,112.22,97.67,83.13,78.36,76.93,140.12,142.55,146.48,144.41,139.58,136.95,135.01,145.04,150.09,156.64,143.85,147.44,151.87,153.28,153.16,150.37,155.96,157.81,156.28,156.38,158.38,156.88,158.41,161.62,161.83,163.7,167.03,169.48,176.69,174.79,170.82,211.66,204.21,197.8,199.13,174.29,176.57,172.96,182.07,240.26,209.13,193.04,191.85,171.14,156.49,176.19,163.54,145.3,171.15,169,226.38,257.04,249.29,249.55,241.99,241.14,260.77,254.24,252.88,252.09,213.74,204.92,206.33,194.88,191.7,227.12,221.73,204.48,210.52,211.08,197.15,193.6,205.66,208.6,203.97,227.42,241.01,223.09,181.34,81.97,82.5,97.6,102.31,106.44,110.11,102.35,82.54,88.69,71.23,65.83,62.28,66.84,73.08,100.43,94.99,120.64,102.04,109.35,99.44,93.79,83.43,81.8,77.39,73.44,73.2,131.81,132.26,139.51,144.38,137.11,154.3,187.45,176.89,172.94,176.16,180.44,183.45,180.63,208.05,224.46,169.39,176.06,154.95,149.09,157.41,156.32,167.9,160.67,162.19,170.93,174.35,161.25,173.76,171.1,160.87,173.42,183.23
5,9.12,9.68,9.85,2.73,0,9.54,9.3,11.88,13.81,18.95,11.1,10.77,28.64,13.86,4.22,23.39,26.7,39.22,41.24,65.66,58.26,12.68,28.86,40.2,50.83,47.03,51.22,16.15,26.36,38.51,38.17,50.34,63.16,64.56,66.66,64.13,63.38,66,67.15,59.31,50.6,38.04,34.9,52.66,210.9,208.92,194.45,182.6,222.12,233.95,228.09,242.76,231.72,189.29,205.22,214.29,189.83,197.43,119.48,119.19,118.69,116.27,118.52,120.03,121.11,120.78,120.38,126.24,122.12,116.6,124.14,121.83,133.88,128.73,128.11,128.59,129.66,127.25,133.27,131.12,134.46,130.3,128.13,129.71,119.46,115.94,112.23,110.5,145.24,137.47,136.36,139.44,137.29,141.36,136.08,141,151.84,148.55,144.48,153.58,151.54,149.24,142.86,138.52,128.06,126.74,116.99,117.93,118.87,120.21,122.54,127.48,124.56,122.01,122.86,128.67,121.73,125.31,122.44,120.13,116.15,115.47,119.87,113.57,111.29,107.58,110.61,115.42,123.4,131.51,123.89,136.8,121.5,143.66,144.28,144.88,143.55,144.55,147.17,145.81,147.93,148.59,147.31,145.51,141.86,143.3,147.48,142.7,144.22,141.11,139.94,144.11,148.49,147.7,149.52,148.68,148.09,150.46,147.81,149.4,149.9,149.78,147.62,147.54,135.58,142.8,132.49,138.2,131.35,132.33,138.56,143.58,146.5,146.32,150.12,152.28,150.59,153.49,153.22,147.97,148.75,143.67,152.06,297.83,299.77,263.78,268.64,282.71,271.02,283.7,299.1,326.29,105.39,103.58,106.41,119.57,113.49,116.42,115.43,111.66,114.77,116.72,126.01,86.93,90.54,122.69,117.64,119.98,123.94,129.25,137.09,140.31,174.21,180.19,147.59,140.39,146.27,162.91,178.18,156.72,65.48,68.09,56.85,76.54,181.13,185.51,189.84,197.4,201.8,206.04,208.91,215.78,205.59,194.53,221.7,177.11,171.25,172.76,233.75,222.09,122.02,167.69,172.19,164.46,166.66,174.37,185.36,180.97,178.98,176.89,177.84,174.82,175.18,172.64,166.39,164.18,168.27,168.13,180.47,187.92,174.6,175,176.09,178.86,168.9,166.36,202.48,238.94,179.91,176.67,175.71,207.64,199.06,193.03,189.64,185.54,179.69,171.2,160.13,154.11,196.52,207.04,202.21,213.88,261.43,277.49,274.74,92.45,94.66,105.17,106.38,95.29,88.54,88.39,87.36,87.03,87.04,106.88,113.17,98.62,84.08,79.31,77.88,141.07,143.49,147.43,145.36,140.53,137.9,135.96,145.99,151.04,157.58,144.8,148.39,152.82,154.23,154.11,151.31,156.91,158.76,157.23,157.33,159.33,157.83,159.36,162.57,162.77,164.65,167.98,170.43,177.64,175.74,171.77,212.61,205.16,198.74,200.08,175.24,177.52,173.91,183.01,241.21,210.08,193.98,192.8,172.09,157.44,177.14,164.49,146.25,172.1,167.94,227.33,257.99,250.24,250.5,242.94,242.09,261.71,255.19,253.83,253.04,214.69,203.86,205.28,193.82,190.65,226.07,220.68,203.43,209.47,210.03,196.09,192.54,204.61,207.55,202.92,226.36,241.95,224.04,180.28,82.91,83.45,98.55,103.26,107.39,111.05,103.3,83.49,89.64,72.18,66.77,63.23,67.79,74.02,101.38,95.94,121.59,102.98,108.29,98.38,92.73,82.37,80.75,76.34,72.38,72.14,130.76,131.21,138.46,143.32,136.06,153.24,186.39,175.83,171.89,175.11,179.39,182.39,179.57,206.99,223.4,170.33,164.52,155.9,150.04,158.35,157.27,168.85,161.62,163.14,171.87,175.3,162.2,174.7,172.04,161.82,174.37,184.18
6,2.39,3.59,5.01,5.5,9.56,0,2.4,7.56,5.46,8.83,3.74,2.87,30.3,16.72,7.07,26.24,29.55,43.78,44.1,66.5,59.98,14.62,21.22,32.56,43.19,47.45,52.95,17.87,28.09,36.39,39.9,52.06,64.88,66.23,68.33,65.79,65.04,67.67,68.82,60.98,52.27,39.71,36.56,54.33,212.57,210.58,196.12,184.27,223.79,235.62,229.76,244.43,233.39,190.96,206.88,215.95,191.5,199.09,121.15,120.85,120.36,117.94,120.18,121.7,122.78,122.45,122.05,127.91,123.79,118.27,125.81,123.5,135.55,130.4,129.77,130.26,131.33,128.92,134.94,132.79,136.12,131.96,129.79,131.37,121.12,117.6,113.9,112.16,146.91,139.14,138.03,141.1,138.96,143.03,137.75,142.67,153.5,150.21,146.15,155.25,153.21,150.91,144.53,140.18,129.72,128.4,118.66,119.6,120.53,121.88,124.21,129.15,126.23,123.67,124.53,130.34,123.39,126.98,124.1,121.8,117.81,117.14,121.54,115.24,112.96,109.25,112.27,117.09,125.07,133.18,125.56,138.47,123.16,145.33,145.94,146.55,145.22,146.21,148.83,147.48,149.6,150.25,148.97,147.17,143.52,144.97,149.14,144.37,145.89,142.78,141.6,145.77,150.15,149.37,151.18,150.35,149.75,152.13,149.48,151.06,151.57,151.45,149.28,149.2,137.25,144.47,134.16,139.86,133.02,134,140.23,145.25,148.17,147.99,151.78,153.95,152.26,155.16,154.88,149.64,150.41,145.34,153.72,298.39,300.33,264.35,269.21,283.27,271.59,284.26,299.67,326.86,104.81,106.44,105.83,118.99,112.91,115.84,114.85,111.08,114.19,116.14,125.43,88.65,93.4,122.11,117.06,119.4,123.36,128.67,136.51,139.73,173.63,179.61,147,139.81,145.69,162.33,177.6,156.14,67.2,69.81,58.57,78.27,181.7,186.08,190.41,197.97,202.37,206.61,209.48,216.35,206.16,195.1,222.26,176.53,170.67,172.18,234.31,222.66,122.59,169.36,173.86,166.13,168.32,176.04,187.03,182.63,180.64,178.55,179.51,176.49,176.84,174.31,168.05,165.85,169.94,169.8,182.14,189.59,176.27,176.66,177.76,180.52,170.56,168.03,204.14,240.61,181.58,178.34,177.38,207.06,198.48,192.45,189.06,184.96,179.11,170.62,159.55,153.53,195.94,206.46,201.63,213.3,260.85,276.91,274.16,94.12,96.33,106.84,108.05,96.95,90.21,90.06,89.03,88.69,88.71,108.54,114.84,100.28,85.74,80.97,79.55,142.73,145.16,149.09,147.03,142.2,139.56,137.62,147.66,152.71,159.25,146.46,150.06,154.48,155.9,155.78,152.98,158.58,160.43,158.9,159,161,159.5,161.03,164.23,164.44,166.32,169.64,172.09,179.3,177.4,173.43,214.27,206.83,200.41,201.75,176.9,179.19,175.57,184.68,242.87,211.75,195.65,194.46,173.75,159.1,178.81,166.15,147.91,173.76,170.8,229,259.66,251.9,252.17,244.61,243.76,263.38,256.86,255.5,254.7,216.35,206.72,208.13,196.68,193.5,228.92,223.53,206.28,212.32,212.88,198.94,195.39,207.46,210.4,205.77,229.22,243.62,225.7,183.14,84.58,85.11,100.21,104.92,109.06,112.72,104.97,85.15,91.31,73.85,68.44,64.9,69.46,75.69,103.04,97.61,123.25,104.65,111.15,101.24,95.59,85.23,83.6,79.19,75.23,75,133.61,134.06,139.02,146.18,138.91,153.81,189.25,178.69,174.74,177.96,182.24,185.25,182.43,207.56,223.97,172,178.68,157.57,151.7,160.02,158.93,170.52,163.28,164.8,173.54,176.97,163.87,176.37,173.71,163.49,176.04,185.84
7,3.06,3.65,5.68,8.36,9.33,2.42,0,5.75,3.66,7.02,2.23,2.14,30.97,17,7.35,26.52,29.83,44.07,44.38,64.45,57.92,15.29,19.42,30.76,41.39,43.19,50.89,15.81,26.03,32.13,37.84,50,62.83,66.9,69,66.46,65.71,68.34,69.49,61.65,52.94,40.38,37.23,55,213.24,211.25,196.79,184.94,224.46,236.29,230.43,245.1,234.06,191.63,207.55,216.62,192.17,199.76,121.82,121.52,121.03,118.61,120.85,122.37,123.45,123.12,122.72,128.58,124.46,118.94,126.48,124.17,136.22,131.07,130.44,130.93,132,129.59,135.61,133.46,136.79,132.63,130.46,132.04,121.79,118.27,114.57,112.83,147.58,139.81,138.7,141.77,139.63,143.7,138.42,143.34,154.17,150.88,146.82,155.92,153.88,151.58,145.2,140.85,130.39,129.07,119.33,120.27,121.2,122.55,124.88,129.82,126.9,124.34,125.2,131.01,124.06,127.65,124.77,122.47,118.48,117.81,122.21,115.91,113.63,109.92,112.94,117.76,125.74,133.85,126.23,139.14,123.83,146,146.61,147.22,145.89,146.88,149.5,148.15,150.27,150.92,149.64,147.84,144.19,145.64,149.81,145.04,146.56,143.45,142.27,146.44,150.82,150.04,151.85,151.02,150.42,152.8,150.15,151.73,152.24,152.12,149.95,149.87,137.92,145.14,134.83,140.53,133.69,134.67,140.9,145.92,148.84,148.66,152.45,154.62,152.93,155.83,155.55,150.31,151.08,146.01,154.39,296.34,298.28,262.29,267.15,281.22,269.53,282.2,297.61,324.8,102.75,102.44,103.77,116.93,110.85,113.78,112.79,109.03,112.13,114.08,123.37,86.6,96.77,120.06,115,117.34,121.3,126.61,134.45,137.67,171.58,177.56,144.95,137.76,143.63,160.28,175.54,154.08,65.14,67.76,56.52,76.21,179.64,184.02,188.35,195.91,200.31,204.55,207.42,214.29,204.1,193.04,220.21,174.47,168.61,170.12,232.26,220.6,120.53,170.03,174.53,166.8,168.99,176.71,187.7,183.3,181.31,179.22,180.18,177.16,177.51,174.98,168.72,166.52,170.61,170.47,182.81,190.26,176.94,177.33,178.43,181.19,171.23,168.7,204.81,241.28,182.25,179.01,178.05,205,196.42,190.39,187.01,182.9,177.06,168.56,157.49,151.47,193.88,204.4,199.58,211.24,258.8,274.86,272.1,94.79,97,107.51,108.72,97.63,90.88,90.73,89.7,89.36,89.38,109.21,115.51,100.95,86.41,81.64,80.22,143.4,145.83,149.76,147.7,142.87,140.23,138.29,148.33,153.38,159.92,147.13,150.73,155.15,156.57,156.45,153.65,159.25,161.1,159.57,159.67,161.67,160.17,161.7,164.9,165.11,166.99,170.31,172.76,179.97,178.07,174.1,214.94,207.5,201.08,202.42,177.57,179.86,176.24,185.35,243.54,212.42,196.32,195.13,174.42,159.77,179.48,166.82,148.58,174.43,186.88,229.67,260.33,252.57,252.84,245.28,244.43,264.05,257.53,256.17,255.37,217.02,207,208.41,196.96,193.78,229.2,223.81,206.56,212.6,213.16,199.23,195.68,207.74,210.68,206.05,229.5,244.29,226.37,183.42,85.25,85.79,100.88,105.59,109.73,113.39,105.64,85.82,91.98,74.52,69.11,65.57,70.13,76.36,103.71,98.28,123.92,105.32,111.43,101.52,95.87,85.51,86.98,79.47,75.52,76.37,133.89,134.34,136.97,146.46,139.19,151.75,189.53,178.97,175.02,178.24,182.52,185.53,182.71,205.5,221.91,172.67,179.35,158.24,152.37,160.69,159.6,171.19,163.95,165.47,174.21,177.64,164.54,177.04,174.38,164.16,176.71,186.51
